bgc,ss_nospace,sppsplit,suitability,spp,newsuit,mod,outrange,Zone,Note
IDFxh1,IDFxh1/Fm01,Pyi,3,Py,,,FALSE,IDF,NA
IDFxh1,IDFxh1/Fm05,Pyi,3,Py,,,FALSE,IDF,NA
IDFxh1,IDFxh1/111,Sxw,2,Sx,,,FALSE,IDF,NA
IDFxh1,IDFxh1/Fm01,Sxw,3,Sx,,,FALSE,IDF,NA
IDFxh1,IDFxh1/Fm05,Sxw,3,Sx,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm01,Act,1,Ac,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm02,Act,1,Ac,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm05,Act,1,Ac,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm01,At,2,At,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm02,At,2,At,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm05,At,2,At,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm05,Cw,3,Cw,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm01,Ep,2,Ep,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm02,Ep,2,Ep,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm05,Ep,2,Ep,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm01,Fdi,3,Fd,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm02,Fdi,3,Fd,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm05,Fdi,2,Fd,,,FALSE,IDF,NA
IDFxh2,IDFxh2/110,Pyi,2,Py,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm01,Sxw,2,Sx,,,FALSE,IDF,NA
IDFxh2,IDFxh2/Fm02,Sxw,2,Sx,,,FALSE,IDF,NA
IDFxk,IDFxk/112,Act,3,Ac,,,FALSE,IDF,NA
IDFxk,IDFxk/113,Act,3,Ac,,,FALSE,IDF,NA
IDFxk,IDFxk/110,At,3,At,,,FALSE,IDF,NA
IDFxk,IDFxk/111,At,1,At,,,FALSE,IDF,NA
IDFxk,IDFxk/112,At,3,At,,,FALSE,IDF,NA
IDFxk,IDFxk/113,At,3,At,,,FALSE,IDF,NA
IDFxk,IDFxk/111,Ep,3,Ep,,,FALSE,IDF,NA
IDFxk,IDFxk/112,Ep,2,Ep,,,FALSE,IDF,NA
IDFxk,IDFxk/113,Ep,3,Ep,,,FALSE,IDF,NA
IDFxk,IDFxk/101,Fdi,1,Fd,,,FALSE,IDF,NA
IDFxk,IDFxk/102,Fdi,2,Fd,,,FALSE,IDF,NA
IDFxk,IDFxk/102a,Fdi,2,Fd,,,FALSE,IDF,NA
IDFxk,IDFxk/102b,Fdi,2,Fd,,,FALSE,IDF,NA
IDFxk,IDFxk/103,Fdi,1,Fd,,,FALSE,IDF,NA
IDFxk,IDFxk/110,Fdi,1,Fd,,,FALSE,IDF,NA
IDFxk,IDFxk/111,Fdi,3,Fd,,,FALSE,IDF,NA
IDFxk,IDFxk/112,Fdi,2,Fd,,,FALSE,IDF,NA
IDFxk,IDFxk/102,Pf,3,Pf,,,FALSE,IDF,NA
IDFxk,IDFxk/102a,Pf,3,Pf,,,FALSE,IDF,NA
IDFxk,IDFxk/102b,Pf,3,Pf,,,FALSE,IDF,NA
IDFxk,IDFxk/103,Pf,3,Pf,,,FALSE,IDF,NA
IDFxk,IDFxk/103,Pli,3,Pl,,,FALSE,IDF,NA
IDFxk,IDFxk/111,Pli,3,Pl,,,FALSE,IDF,NA
IDFxk,IDFxk/112,Pli,5,Pl,,,FALSE,IDF,NA
IDFxk,IDFxk/101,Pyi,3,Py,,,FALSE,IDF,NA
IDFxk,IDFxk/102,Pyi,3,Py,,,FALSE,IDF,NA
IDFxk,IDFxk/102a,Pyi,3,Py,,,FALSE,IDF,NA
IDFxk,IDFxk/102b,Pyi,3,Py,,,FALSE,IDF,NA
IDFxk,IDFxk/103,Pyi,3,Py,,,FALSE,IDF,NA
IDFxk,IDFxk/110,Pyi,5,Py,,,FALSE,IDF,NA
IDFxk,IDFxk/111,Sxw,2,Sx,,,FALSE,IDF,NA
IDFxk,IDFxk/112,Sxw,1,Sx,,,FALSE,IDF,NA
IDFxk,IDFxk/113,Sxw,2,Sx,,,FALSE,IDF,NA
IDFxm,IDFxm/03,At,3,At,,,FALSE,IDF,imputed
IDFxx1,IDFxx1/111,At,2,At,,,FALSE,IDF,NA
IDFxx1,IDFxx1/111,Ep,2,Ep,,,FALSE,IDF,NA
IDFxx1,IDFxx1/101,Fdi,2,Fd,,,FALSE,IDF,NA
IDFxx1,IDFxx1/102,Fdi,5,Fd,,,FALSE,IDF,NA
IDFxx1,IDFxx1/103,Fdi,5,Fd,,,FALSE,IDF,NA
IDFxx1,IDFxx1/104,Fdi,3,Fd,,,FALSE,IDF,NA
IDFxx1,IDFxx1/110,Fdi,1,Fd,,,FALSE,IDF,NA
IDFxx1,IDFxx1/111,Fdi,5,Fd,,,FALSE,IDF,NA
IDFxx1,IDFxx1/111,Lw,2,Lw,,,FALSE,IDF,NA
IDFxx1,IDFxx1/101,Pyi,1,Py,,,FALSE,IDF,NA
IDFxx1,IDFxx1/102,Pyi,2,Py,,,FALSE,IDF,NA
IDFxx1,IDFxx1/103,Pyi,2,Py,,,FALSE,IDF,NA
IDFxx1,IDFxx1/104,Pyi,1,Py,,,FALSE,IDF,NA
IDFxx1,IDFxx1/110,Pyi,2,Py,,,FALSE,IDF,NA
IDFxx1,IDFxx1/111,Pyi,2,Py,,,FALSE,IDF,NA
IDFxx2,IDFxx2/111,Act,3,Ac,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112,Act,2,Ac,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112a,Act,2,Ac,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112b,Act,2,Ac,,,FALSE,IDF,NA
IDFxx2,IDFxx2/110,At,3,At,,,FALSE,IDF,NA
IDFxx2,IDFxx2/111,At,2,At,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112,At,2,At,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112a,At,2,At,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112b,At,2,At,,,FALSE,IDF,NA
IDFxx2,IDFxx2/111,Ep,3,Ep,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112,Ep,3,Ep,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112a,Ep,3,Ep,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112b,Ep,3,Ep,,,FALSE,IDF,NA
IDFxx2,IDFxx2/101,Fdi,1,Fd,,,FALSE,IDF,NA
IDFxx2,IDFxx2/102,Fdi,2,Fd,,,FALSE,IDF,NA
IDFxx2,IDFxx2/103,Fdi,2,Fd,,,FALSE,IDF,NA
IDFxx2,IDFxx2/104,Fdi,2,Fd,,,FALSE,IDF,NA
IDFxx2,IDFxx2/110,Fdi,1,Fd,,,FALSE,IDF,NA
IDFxx2,IDFxx2/111,Fdi,1,Fd,,,FALSE,IDF,NA
IDFxx2,IDFxx2/110,Lw,3,Lw,,,FALSE,IDF,NA
IDFxx2,IDFxx2/111,Lw,1,Lw,,,FALSE,IDF,NA
IDFxx2,IDFxx2/101,Pli,3,Pl,,,FALSE,IDF,imputed
IDFxx2,IDFxx2/111,Pli,3,Pl,,,FALSE,IDF,NA
IDFxx2,IDFxx2/101,Pyi,1,Py,,,FALSE,IDF,NA
IDFxx2,IDFxx2/102,Pyi,2,Py,,,FALSE,IDF,NA
IDFxx2,IDFxx2/103,Pyi,1,Py,,,FALSE,IDF,NA
IDFxx2,IDFxx2/104,Pyi,1,Py,,,FALSE,IDF,NA
IDFxx2,IDFxx2/110,Pyi,3,Py,,,FALSE,IDF,NA
IDFxx2,IDFxx2/111,Pyi,3,Py,,,FALSE,IDF,NA
IDFxx2,IDFxx2/111,Sxw,1,Sx,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112,Sxw,1,Sx,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112a,Sxw,1,Sx,,,FALSE,IDF,NA
IDFxx2,IDFxx2/112b,Sxw,1,Sx,,,FALSE,IDF,NA
IMAunp,IMAunp/00,Bl,2,Bl,,,FALSE,NA,imputed
IMAunp,IMAunp/00,Pa,3,Pa,,,FALSE,NA,imputed
MHmm1,MHmm1/103,Bl,2,Bl,,,FALSE,MH,imputed
MHmm1,MHmm1/104,Cw,3,Cw,,,FALSE,MH,imputed
MHmm1,MHmm1/110,Cw,3,Cw,,,FALSE,MH,imputed
MHmm1,MHmm1/111,Cw,2,Cw,,,FALSE,MH,imputed
MHmm1,MHmm1/102,Plc,2,Pl,,,FALSE,MH,imputed
MHmm1,MHmm1/111,Plc,3,Pl,,,FALSE,MH,imputed
MHmm1,MHmm1/101a,Pw,3,Pw,,,FALSE,MH,imputed
MHmm1,MHmm1/101,Pw,3,Pw,,,FALSE,MH,imputed
MHmm1,MHmm1/101b,Pw,3,Pw,,,FALSE,MH,imputed
MHmm2,MHmm2/112,Ac,3,Ac,,,FALSE,MH,imputed
MHmm2,MHmm2/113,Bl,1,Bl,,,FALSE,MH,imputed
MHmm2,MHmm2/112,Fdc,2,Fd,,,FALSE,MH,imputed
MHmm2,MHmm2/102,Pa,3,Pa,,,FALSE,MH,imputed
MHmm2,MHmm2/101,Pa,3,Pa,,,FALSE,MH,imputed
MHmm2,MHmm2/101a,Pa,3,Pa,,,FALSE,MH,imputed
MHmm2,MHmm2/101b,Pa,3,Pa,,,FALSE,MH,imputed
MHmm2,MHmm2/103,Pa,3,Pa,,,FALSE,MH,imputed
MHmm2,MHmm2/101a,Pw,4,Pw,,,FALSE,MH,imputed
MHmm2,MHmm2/101a,Tw,4,Tw,,,FALSE,MH,imputed
MHmmp,MHmmp/m,Ba,2,Ba,,,FALSE,MH,imputed
MHmmp,MHmmp/h,Ba,2,Ba,,,FALSE,MH,imputed
MHmmp,MHmmp/h,Bl,1,Bl,,,FALSE,MH,imputed
MHms,MHms/101,Sx,2,Sx,,,FALSE,MH,imputed
MHvh,MHvh/111,Bl,3,Bl,,,FALSE,MH,imputed
MHvh,MHvh/102,Hw,3,Hw,,,FALSE,MH,imputed
MHwh,MHwh/101a,Hm,1,Hm,,,FALSE,MH,imputed
MHwh,MHwh/101b,Hm,1,Hm,,,FALSE,MH,imputed
MHwh,MHwh/101b,Hw,1,Hw,,,FALSE,MH,imputed
MHwh,MHwh/102,Hw,3,Hw,,,FALSE,MH,imputed
MHwh,MHwh/101a,Ss,2,Ss,,,FALSE,MH,imputed
MHwh,MHwh/101b,Ss,2,Ss,,,FALSE,MH,imputed
MHwh,MHwh/101b,Yc,1,Yc,,,FALSE,MH,imputed
MHwh,MHwh/101a,Yc,2,Yc,,,FALSE,MH,imputed
MSdc1,MSdc1/05,Fdi,2,Fd,,,FALSE,MS,imputed
MSdc1,MSdc1/05,Pli,1,Pl,,,FALSE,MS,imputed
MSdc2,MSdc2/01,Bl,2,Bl,,,FALSE,MS,NA
MSdc2,MSdc2/02,Bl,3,Bl,,,FALSE,MS,NA
MSdc2,MSdc2/03,Bl,2,Bl,,,FALSE,MS,NA
MSdc2,MSdc2/04,Bl,2,Bl,,,FALSE,MS,NA
MSdc2,MSdc2/05,Bl,1,Bl,,,FALSE,MS,NA
MSdc2,MSdc2/06,Bl,1,Bl,,,FALSE,MS,NA
MSdc2,MSdc2/07,Bl,1,Bl,,,FALSE,MS,NA
MSdc2,MSdc2/08,Bl,2,Bl,,,FALSE,MS,NA
MSdc2,MSdc2/01,Fdi,2,Fd,,,FALSE,MS,NA
MSdc2,MSdc2/02,Fdi,2,Fd,,,FALSE,MS,NA
MSdc2,MSdc2/03,Fdi,1,Fd,,,FALSE,MS,NA
MSdc2,MSdc2/01,Pa,3,Pa,,,FALSE,MS,NA
MSdc2,MSdc2/02,Pa,3,Pa,,,FALSE,MS,NA
MSdc2,MSdc2/03,Pa,3,Pa,,,FALSE,MS,NA
MSdc2,MSdc2/04,Pa,3,Pa,,,FALSE,MS,NA
MSdc2,MSdc2/01,Pli,1,Pl,,,FALSE,MS,NA
MSdc2,MSdc2/02,Pli,2,Pl,,,FALSE,MS,NA
MSdc2,MSdc2/03,Pli,1,Pl,,,FALSE,MS,NA
MSdc2,MSdc2/04,Pli,1,Pl,,,FALSE,MS,NA
MSdc2,MSdc2/05,Pli,1,Pl,,,FALSE,MS,NA
MSdc2,MSdc2/06,Pli,1,Pl,,,FALSE,MS,NA
MSdc2,MSdc2/07,Pli,2,Pl,,,FALSE,MS,NA
MSdc2,MSdc2/08,Pli,2,Pl,,,FALSE,MS,NA
MSdc2,MSdc2/01,Sxw,1,Sx,,,FALSE,MS,NA
MSdc2,MSdc2/04,Sxw,2,Sx,,,FALSE,MS,NA
MSdc2,MSdc2/05,Sxw,1,Sx,,,FALSE,MS,NA
MSdc2,MSdc2/06,Sxw,1,Sx,,,FALSE,MS,NA
MSdc2,MSdc2/07,Sxw,1,Sx,,,FALSE,MS,NA
MSdc2,MSdc2/08,Sxw,1,Sx,,,FALSE,MS,NA
MSdc3,MSdc3/02,Bl,3,Bl,,,FALSE,MS,imputed
MSdc3,MSdc3/03,Bl,3,Bl,,,FALSE,MS,NA
MSdc3,MSdc3/04,Fdi,2,Fd,,,FALSE,MS,imputed
MSdc3,MSdc3/03,Sxw,3,Sx,,,FALSE,MS,NA
MSdk,MSdk/101,Act,3,Ac,,,FALSE,MS,NA
MSdk,MSdk/110,Act,2,Ac,,,FALSE,MS,NA
MSdk,MSdk/111,Act,2,Ac,,,FALSE,MS,NA
MSdk,MSdk/111a,Act,2,Ac,,,FALSE,MS,NA
MSdk,MSdk/111b,Act,3,Ac,,,FALSE,MS,NA
MSdk,MSdk/112,Act,3,Ac,,,FALSE,MS,NA
MSdk,MSdk/112a,Act,3,Ac,,,FALSE,MS,NA
MSdk,MSdk/112b,Act,3,Ac,,,FALSE,MS,NA
MSdk,MSdk/101,At,2,At,,,FALSE,MS,NA
MSdk,MSdk/102,At,3,At,,,FALSE,MS,NA
MSdk,MSdk/103,At,3,At,,,FALSE,MS,NA
MSdk,MSdk/104,At,3,At,,,FALSE,MS,NA
MSdk,MSdk/105,At,2,At,,,FALSE,MS,NA
MSdk,MSdk/110,At,2,At,,,FALSE,MS,NA
MSdk,MSdk/111,At,3,At,,,FALSE,MS,NA
MSdk,MSdk/111a,At,3,At,,,FALSE,MS,NA
MSdk,MSdk/111b,At,3,At,,,FALSE,MS,NA
MSdk,MSdk/112,At,3,At,,,FALSE,MS,NA
MSdk,MSdk/112a,At,3,At,,,FALSE,MS,NA
MSdk,MSdk/112b,At,3,At,,,FALSE,MS,NA
MSdk,MSdk/101,Bl,3,Bl,,,FALSE,MS,NA
MSdk,MSdk/103,Bl,3,Bl,,,FALSE,MS,NA
MSdk,MSdk/104,Bl,3,Bl,,,FALSE,MS,NA
MSdk,MSdk/105,Bl,3,Bl,,,FALSE,MS,NA
MSdk,MSdk/110,Bl,2,Bl,,,FALSE,MS,NA
MSdk,MSdk/111,Bl,3,Bl,,,FALSE,MS,NA
MSdk,MSdk/111a,Bl,3,Bl,,,FALSE,MS,NA
MSdk,MSdk/111b,Bl,3,Bl,,,FALSE,MS,NA
MSdk,MSdk/112,Bl,3,Bl,,,FALSE,MS,NA
MSdk,MSdk/112a,Bl,3,Bl,,,FALSE,MS,NA
MSdk,MSdk/112b,Bl,3,Bl,,,FALSE,MS,NA
MSdk,MSdk/103,Cw,3,Cw,,,FALSE,MS,imputed
MSdk,MSdk/110,Cw,3,Cw,,,FALSE,MS,NA
MSdk,MSdk/101,Ep,2,Ep,,,FALSE,MS,NA
MSdk,MSdk/102,Ep,3,Ep,,,FALSE,MS,NA
MSdk,MSdk/103,Ep,3,Ep,,,FALSE,MS,NA
MSdk,MSdk/105,Ep,2,Ep,,,FALSE,MS,NA
MSdk,MSdk/110,Ep,2,Ep,,,FALSE,MS,NA
MSdk,MSdk/111,Ep,3,Ep,,,FALSE,MS,NA
MSdk,MSdk/111a,Ep,3,Ep,,,FALSE,MS,NA
MSdk,MSdk/111b,Ep,3,Ep,,,FALSE,MS,NA
MSdk,MSdk/112,Ep,3,Ep,,,FALSE,MS,NA
MSdk,MSdk/112a,Ep,3,Ep,,,FALSE,MS,NA
MSdk,MSdk/112b,Ep,3,Ep,,,FALSE,MS,NA
MSdk,MSdk/111,Fdi,4,Fd,,,FALSE,MS,imputed
MSdk,MSdk/101,Fdi,2,Fd,,,FALSE,MS,NA
MSdk,MSdk/102,Fdi,2,Fd,,,FALSE,MS,NA
MSdk,MSdk/103,Fdi,1,Fd,,,FALSE,MS,NA
MSdk,MSdk/105,Fdi,1,Fd,,,FALSE,MS,NA
MSdk,MSdk/110,Fdi,2,Fd,,,FALSE,MS,NA
MSdk,MSdk/101,Hw,3,Hw,,,FALSE,MS,imputed
MSdk,MSdk/111,Lw,3,Lw,,,FALSE,MS,imputed
MSdk,MSdk/101,Lw,3,Lw,,,FALSE,MS,NA
MSdk,MSdk/103,Lw,3,Lw,,,FALSE,MS,NA
MSdk,MSdk/105,Lw,3,Lw,,,FALSE,MS,NA
MSdk,MSdk/110,Lw,3,Lw,,,FALSE,MS,NA
MSdk,MSdk/102,Pf,3,Pf,,,FALSE,MS,NA
MSdk,MSdk/103,Pf,3,Pf,,,FALSE,MS,NA
MSdk,MSdk/101,Pli,2,Pl,,,FALSE,MS,NA
MSdk,MSdk/102,Pli,3,Pl,,,FALSE,MS,NA
MSdk,MSdk/103,Pli,2,Pl,,,FALSE,MS,NA
MSdk,MSdk/104,Pli,1,Pl,,,FALSE,MS,NA
MSdk,MSdk/105,Pli,1,Pl,,,FALSE,MS,NA
MSdk,MSdk/110,Pli,2,Pl,,,FALSE,MS,NA
MSdk,MSdk/112,Pli,3,Pl,,,FALSE,MS,NA
MSdk,MSdk/112a,Pli,3,Pl,,,FALSE,MS,NA
MSdk,MSdk/112b,Pli,3,Pl,,,FALSE,MS,NA
MSdk,MSdk/102,Pyi,4,Py,,,FALSE,MS,NA
MSdk,MSdk/103,Pyi,4,Py,,,FALSE,MS,NA
MSdk,MSdk/102,Sx,3,Sx,,,FALSE,MS,imputed
MSdk,MSdk/101,Sxw,1,Sx,,,FALSE,MS,NA
MSdk,MSdk/103,Sxw,3,Sx,,,FALSE,MS,NA
MSdk,MSdk/104,Sxw,1,Sx,,,FALSE,MS,NA
MSdk,MSdk/105,Sxw,2,Sx,,,FALSE,MS,NA
MSdk,MSdk/110,Sxw,1,Sx,,,FALSE,MS,NA
MSdk,MSdk/111,Sxw,2,Sx,,,FALSE,MS,NA
MSdk,MSdk/111a,Sxw,1,Sx,,,FALSE,MS,NA
MSdk,MSdk/111b,Sxw,3,Sx,,,FALSE,MS,NA
MSdk,MSdk/112,Sxw,2,Sx,,,FALSE,MS,NA
MSdk,MSdk/112a,Sxw,2,Sx,,,FALSE,MS,NA
MSdk,MSdk/112b,Sxw,2,Sx,,,FALSE,MS,NA
MSdm1,MSdm1/111,Act,2,Ac,,,FALSE,MS,NA
MSdm1,MSdm1/112,Act,2,Ac,,,FALSE,MS,NA
MSdm1,MSdm1/113,Act,2,Ac,,,FALSE,MS,NA
MSdm1,MSdm1/101,At,2,At,,,FALSE,MS,NA
MSdm1,MSdm1/102,At,3,At,,,FALSE,MS,NA
MSdm1,MSdm1/103,At,3,At,,,FALSE,MS,NA
MSdm1,MSdm1/104,At,2,At,,,FALSE,MS,NA
MSdm1,MSdm1/111,At,2,At,,,FALSE,MS,NA
MSdm1,MSdm1/112,At,2,At,,,FALSE,MS,NA
MSdm1,MSdm1/113,At,2,At,,,FALSE,MS,NA
MSdm1,MSdm1/101,Bl,1,Bl,,,FALSE,MS,NA
MSdm1,MSdm1/103,Bl,3,Bl,,,FALSE,MS,NA
MSdm1,MSdm1/104,Bl,2,Bl,,,FALSE,MS,NA
MSdm1,MSdm1/110,Bl,2,Bl,,,FALSE,MS,NA
MSdm1,MSdm1/111,Bl,1,Bl,,,FALSE,MS,NA
MSdm1,MSdm1/112,Bl,1,Bl,,,FALSE,MS,NA
MSdm1,MSdm1/113,Bl,2,Bl,,,FALSE,MS,NA
MSdm1,MSdm1/101,Cw,3,Cw,,,FALSE,MS,imputed
MSdm1,MSdm1/111,Cw,2,Cw,,,FALSE,MS,NA
MSdm1,MSdm1/111,Ep,2,Ep,,,FALSE,MS,NA
MSdm1,MSdm1/112,Ep,2,Ep,,,FALSE,MS,NA
MSdm1,MSdm1/113,Ep,2,Ep,,,FALSE,MS,NA
MSdm1,MSdm1/101,Fdi,2,Fd,,,FALSE,MS,NA
MSdm1,MSdm1/102,Fdi,2,Fd,,,FALSE,MS,NA
MSdm1,MSdm1/103,Fdi,1,Fd,,,FALSE,MS,NA
MSdm1,MSdm1/104,Fdi,2,Fd,,,FALSE,MS,NA
MSdm1,MSdm1/110,Fdi,5,Fd,,,FALSE,MS,NA
MSdm1,MSdm1/111,Fdi,3,Fd,,,FALSE,MS,NA
MSdm1,MSdm1/112,Fdi,2,Fd,,,FALSE,MS,NA
MSdm1,MSdm1/113,Fdi,5,Fd,,,FALSE,MS,NA
MSdm1,MSdm1/101,Lw,2,Lw,,,FALSE,MS,NA
MSdm1,MSdm1/102,Lw,2,Lw,,,FALSE,MS,NA
MSdm1,MSdm1/103,Lw,2,Lw,,,FALSE,MS,NA
MSdm1,MSdm1/104,Lw,2,Lw,,,FALSE,MS,NA
MSdm1,MSdm1/110,Lw,3,Lw,,,FALSE,MS,NA
MSdm1,MSdm1/111,Lw,3,Lw,,,FALSE,MS,NA
MSdm1,MSdm1/112,Lw,3,Lw,,,FALSE,MS,NA
MSdm1,MSdm1/113,Lw,5,Lw,,,FALSE,MS,NA
MSdm1,MSdm1/101,Pli,1,Pl,,,FALSE,MS,NA
MSdm1,MSdm1/102,Pli,2,Pl,,,FALSE,MS,NA
MSdm1,MSdm1/103,Pli,2,Pl,,,FALSE,MS,NA
MSdm1,MSdm1/104,Pli,1,Pl,,,FALSE,MS,NA
MSdm1,MSdm1/110,Pli,1,Pl,,,FALSE,MS,NA
MSdm1,MSdm1/111,Pli,1,Pl,,,FALSE,MS,NA
MSdm1,MSdm1/112,Pli,2,Pl,,,FALSE,MS,NA
MSdm1,MSdm1/113,Pli,2,Pl,,,FALSE,MS,NA
MSdm1,MSdm1/102,Pyi,4,Py,,,FALSE,MS,NA
MSdm1,MSdm1/103,Pyi,3,Py,,,FALSE,MS,NA
MSdm1,MSdm1/101,Sxw,1,Sx,,,FALSE,MS,NA
MSdm1,MSdm1/103,Sxw,3,Sx,,,FALSE,MS,NA
MSdm1,MSdm1/104,Sxw,2,Sx,,,FALSE,MS,NA
MSdm1,MSdm1/110,Sxw,2,Sx,,,FALSE,MS,NA
MSdm1,MSdm1/111,Sxw,1,Sx,,,FALSE,MS,NA
MSdm1,MSdm1/112,Sxw,1,Sx,,,FALSE,MS,NA
MSdm1,MSdm1/113,Sxw,1,Sx,,,FALSE,MS,NA
MSdm2,MSdm2/101,Ac,3,Ac,,,FALSE,MS,imputed
MSdm2,MSdm2/104,At,3,At,,,FALSE,MS,imputed
MSdm2,MSdm2/101,At,4,At,,,FALSE,MS,imputed
MSdm2,MSdm2/101,Cw,3,Cw,,,FALSE,MS,imputed
MSdm2,MSdm2/105,Fdi,3,Fd,,,FALSE,MS,imputed
MSdm2,MSdm2/102,Pyi,3,Py,,,FALSE,MS,NA
