bgc,ss_nospace,sppsplit,suitability,spp,newsuit,mod,outrange,Zone,Note
MSdm3,MSdm3/01,Ac,3,Ac,,,FALSE,MS,imputed
MSdm3,MSdm3/05,At,3,At,,,FALSE,MS,imputed
MSdm3,MSdm3/01,At,2,At,,,FALSE,MS,imputed
MSdm3,MSdm3/03,Bl,3,Bl,,,FALSE,MS,NA
MSdv,MSdv/01,Bl,2,Bl,,,FALSE,MS,NA
MSdv,MSdv/03,Bl,3,Bl,,,FALSE,MS,NA
MSdv,MSdv/04,Bl,3,Bl,,,FALSE,MS,NA
MSdv,MSdv/05,Bl,3,Bl,,,FALSE,MS,NA
MSdv,MSdv/06,Bl,2,Bl,,,FALSE,MS,NA
MSdv,MSdv/07,Bl,2,Bl,,,FALSE,MS,NA
MSdv,MSdv/08,Bl,2,Bl,,,FALSE,MS,NA
MSdv,MSdv/09,Bl,2,Bl,,,FALSE,MS,NA
MSdv,MSdv/01,Pli,1,Pl,,,FALSE,MS,NA
MSdv,MSdv/02,Pli,2,Pl,,,FALSE,MS,NA
MSdv,MSdv/03,Pli,1,Pl,,,FALSE,MS,NA
MSdv,MSdv/04,Pli,1,Pl,,,FALSE,MS,NA
MSdv,MSdv/05,Pli,1,Pl,,,FALSE,MS,NA
MSdv,MSdv/06,Pli,1,Pl,,,FALSE,MS,NA
MSdv,MSdv/07,Pli,1,Pl,,,FALSE,MS,NA
MSdv,MSdv/08,Pli,2,Pl,,,FALSE,MS,NA
MSdv,MSdv/09,Pli,2,Pl,,,FALSE,MS,NA
MSdv,MSdv/01,Sxw,1,Sx,,,FALSE,MS,NA
MSdv,MSdv/03,Sxw,3,Sx,,,FALSE,MS,NA
MSdv,MSdv/04,Sxw,3,Sx,,,FALSE,MS,NA
MSdv,MSdv/05,Sxw,3,Sx,,,FALSE,MS,NA
MSdv,MSdv/06,Sxw,2,Sx,,,FALSE,MS,NA
MSdv,MSdv/07,Sxw,1,Sx,,,FALSE,MS,NA
MSdv,MSdv/08,Sxw,1,Sx,,,FALSE,MS,NA
MSdv,MSdv/09,Sxw,1,Sx,,,FALSE,MS,NA
MSdw,MSdw/101,Act,3,Ac,,,FALSE,MS,NA
MSdw,MSdw/110,Act,2,Ac,,,FALSE,MS,NA
MSdw,MSdw/111,Act,2,Ac,,,FALSE,MS,NA
MSdw,MSdw/112,Act,5,Ac,,,FALSE,MS,NA
MSdw,MSdw/102,At,3,At,,,FALSE,MS,NA
MSdw,MSdw/103,At,3,At,,,FALSE,MS,NA
MSdw,MSdw/104,At,3,At,,,FALSE,MS,NA
MSdw,MSdw/110,At,2,At,,,FALSE,MS,NA
MSdw,MSdw/111,At,3,At,,,FALSE,MS,NA
MSdw,MSdw/112,At,5,At,,,FALSE,MS,NA
MSdw,MSdw/101,Bl,2,Bl,,,FALSE,MS,NA
MSdw,MSdw/103,Bl,3,Bl,,,FALSE,MS,NA
MSdw,MSdw/104,Bl,3,Bl,,,FALSE,MS,NA
MSdw,MSdw/110,Bl,2,Bl,,,FALSE,MS,NA
MSdw,MSdw/111,Bl,2,Bl,,,FALSE,MS,NA
MSdw,MSdw/112,Bl,3,Bl,,,FALSE,MS,NA
MSdw,MSdw/110,Cw,3,Cw,,,FALSE,MS,NA
MSdw,MSdw/101,Ep,2,Ep,,,FALSE,MS,NA
MSdw,MSdw/102,Ep,3,Ep,,,FALSE,MS,NA
MSdw,MSdw/103,Ep,3,Ep,,,FALSE,MS,NA
MSdw,MSdw/104,Ep,3,Ep,,,FALSE,MS,NA
MSdw,MSdw/110,Ep,2,Ep,,,FALSE,MS,NA
MSdw,MSdw/111,Ep,3,Ep,,,FALSE,MS,NA
MSdw,MSdw/112,Ep,3,Ep,,,FALSE,MS,NA
MSdw,MSdw/101,Fdi,2,Fd,,,FALSE,MS,NA
MSdw,MSdw/102,Fdi,2,Fd,,,FALSE,MS,NA
MSdw,MSdw/103,Fdi,1,Fd,,,FALSE,MS,NA
MSdw,MSdw/104,Fdi,2,Fd,,,FALSE,MS,NA
MSdw,MSdw/110,Fdi,2,Fd,,,FALSE,MS,NA
MSdw,MSdw/101,Hw,3,Hw,,,FALSE,MS,imputed
MSdw,MSdw/111,Lw,3,Lw,,,FALSE,MS,imputed
MSdw,MSdw/102,Lw,3,Lw,,,FALSE,MS,imputed
MSdw,MSdw/103,Lw,2,Lw,,,FALSE,MS,NA
MSdw,MSdw/104,Lw,2,Lw,,,FALSE,MS,NA
MSdw,MSdw/110,Lw,2,Lw,,,FALSE,MS,NA
MSdw,MSdw/101,Lw,1,Lw,,,TRUE,MS,NA
MSdw,MSdw/104,Pa,4,Pa,,,FALSE,MS,imputed
MSdw,MSdw/102,Pf,3,Pf,,,FALSE,MS,NA
MSdw,MSdw/103,Pf,3,Pf,,,FALSE,MS,NA
MSdw,MSdw/111,Pli,2,Pl,,,FALSE,MS,imputed
MSdw,MSdw/101,Pli,3,Pl,,,FALSE,MS,NA
MSdw,MSdw/102,Pli,3,Pl,,,FALSE,MS,NA
MSdw,MSdw/103,Pli,2,Pl,,,FALSE,MS,NA
MSdw,MSdw/104,Pli,1,Pl,,,FALSE,MS,NA
MSdw,MSdw/110,Pli,2,Pl,,,FALSE,MS,NA
MSdw,MSdw/112,Pli,3,Pl,,,FALSE,MS,NA
MSdw,MSdw/102,Pyi,4,Py,,,FALSE,MS,NA
MSdw,MSdw/103,Pyi,4,Py,,,FALSE,MS,NA
MSdw,MSdw/101,Sxw,1,Sx,,,FALSE,MS,NA
MSdw,MSdw/103,Sxw,3,Sx,,,FALSE,MS,NA
MSdw,MSdw/104,Sxw,3,Sx,,,FALSE,MS,NA
MSdw,MSdw/110,Sxw,1,Sx,,,FALSE,MS,NA
MSdw,MSdw/111,Sxw,2,Sx,,,FALSE,MS,NA
MSdw,MSdw/112,Sxw,2,Sx,,,FALSE,MS,NA
MSxk1,MSxk1/101b,Bl,3,Bl,,,FALSE,MS,NA
MSxk1,MSxk1/101a,Fdi,3,Fd,,,FALSE,MS,NA
MSxk1,MSxk1/101a,Lw,3,Lw,,,TRUE,MS,NA
MSxk1,MSxk1/101a,Pli,1,Pl,,,FALSE,MS,NA
MSxk1,MSxk1/101b,Pli,1,Pl,,,FALSE,MS,NA
MSxk1,MSxk1/103,Sx,3,Sx,,,FALSE,MS,imputed
MSxk2,MSxk2/104,Sx,3,Sx,,,FALSE,MS,imputed
MSxk3,MSxk3/03,Pa,3,Pa,,,FALSE,MS,imputed
MSxk3,MSxk3/03,Pli,1,Pl,,,FALSE,MS,imputed
MSxv,MSxv/01,Lw,5,Lw,,,TRUE,MS,NA
PPxh1,PPxh1/Fm01,Act,1,Ac,,,FALSE,PP,NA
PPxh1,PPxh1/Fm05,Act,1,Ac,,,FALSE,PP,NA
PPxh1,PPxh1/Fm06,Act,1,Ac,,,FALSE,PP,NA
PPxh1,PPxh1/Fm01,At,2,At,,,FALSE,PP,NA
PPxh1,PPxh1/Fm05,At,2,At,,,FALSE,PP,NA
PPxh1,PPxh1/Fm06,At,2,At,,,FALSE,PP,NA
PPxh1,PPxh1/Fm01,Ep,2,Ep,,,FALSE,PP,NA
PPxh1,PPxh1/Fm05,Ep,2,Ep,,,FALSE,PP,NA
PPxh1,PPxh1/Fm06,Ep,2,Ep,,,FALSE,PP,NA
PPxh1,PPxh1/Fm01,Fdi,3,Fd,,,FALSE,PP,NA
PPxh1,PPxh1/Fm05,Fdi,3,Fd,,,FALSE,PP,NA
PPxh1,PPxh1/Fm06,Fdi,3,Fd,,,FALSE,PP,NA
PPxh1,PPxh1/Fm01,Pyi,3,Py,,,FALSE,PP,NA
PPxh1,PPxh1/Fm05,Pyi,3,Py,,,FALSE,PP,NA
PPxh1,PPxh1/Fm06,Pyi,3,Py,,,FALSE,PP,NA
PPxh2,BGxh2/Fm05,Act,1,Ac,,,FALSE,PP,NA
PPxh2,PPxh2/Fm01,Act,1,Ac,,,FALSE,PP,NA
PPxh2,PPxh2/Fm05,Act,1,Ac,,,FALSE,PP,NA
PPxh2,BGxh2/Fm05,At,2,At,,,FALSE,PP,NA
PPxh2,PPxh2/Fm01,At,2,At,,,FALSE,PP,NA
PPxh2,PPxh2/Fm05,At,2,At,,,FALSE,PP,NA
PPxh2,PPxh2/Fm05,Cw,3,Cw,,,FALSE,PP,NA
PPxh2,BGxh2/Fm05,Ep,2,Ep,,,FALSE,PP,NA
PPxh2,PPxh2/Fm01,Ep,2,Ep,,,FALSE,PP,NA
PPxh2,PPxh2/Fm05,Ep,2,Ep,,,FALSE,PP,NA
PPxh2,BGxh2/Fm05,Fdi,3,Fd,,,FALSE,PP,NA
PPxh2,PPxh2/Fm01,Fdi,3,Fd,,,FALSE,PP,NA
PPxh2,PPxh2/Fm05,Fdi,2,Fd,,,FALSE,PP,NA
PPxh2,BGxh2/Fm05,Pyi,3,Py,,,FALSE,PP,NA
PPxh2,PPxh2/Fm01,Pyi,3,Py,,,FALSE,PP,NA
PPxh2,PPxh2/Fm05,Pyi,3,Py,,,FALSE,PP,NA
PPxh2,PPxh2/Fm01,Sxw,3,Sx,,,FALSE,PP,NA
PPxh2,PPxh2/Fm05,Sxw,3,Sx,,,FALSE,PP,NA
SBPSdc,SBPSdc/08,At,3,At,,,FALSE,SBPS,imputed
SBPSdc,SBPSdc/01,Lw,4,Lw,,,TRUE,SBPS,NA
SBPSdc,SBPSdc/05,Lw,4,Lw,,,TRUE,SBPS,NA
SBPSmc,SBPSmc/05,Act,3,Ac,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/06,Act,3,Ac,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01,At,3,At,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01a,At,3,At,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01b,At,3,At,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/02,At,3,At,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/03,At,3,At,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/04,At,3,At,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01,Lw,4,Lw,,,TRUE,SBPS,NA
SBPSmc,SBPSmc/01a,Lw,4,Lw,,,TRUE,SBPS,NA
SBPSmc,SBPSmc/01b,Lw,4,Lw,,,TRUE,SBPS,NA
SBPSmc,SBPSmc/01,Pli,1,Pl,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01a,Pli,1,Pl,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01b,Pli,1,Pl,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/02,Pli,2,Pl,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/03,Pli,2,Pl,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/04,Pli,2,Pl,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/05,Pli,2,Pl,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/06,Pli,2,Pl,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/07,Pli,2,Pl,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01,Sb,3,Sb,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01a,Sb,3,Sb,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01b,Sb,3,Sb,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/02,Sb,3,Sb,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/03,Sb,1,Sb,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/04,Sb,2,Sb,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/05,Sb,3,Sb,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/06,Sb,3,Sb,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/07,Sb,2,Sb,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01,Sxw,2,Sx,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01a,Sxw,2,Sx,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/01b,Sxw,2,Sx,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/02,Sxw,3,Sx,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/03,Sxw,3,Sx,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/04,Sxw,3,Sx,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/05,Sxw,2,Sx,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/06,Sxw,3,Sx,,,FALSE,SBPS,NA
SBPSmc,SBPSmc/07,Sxw,3,Sx,,,FALSE,SBPS,NA
SBPSmk,SBPSmk/01,Lw,3,Lw,,,TRUE,SBPS,NA
SBPSxc,SBPSxc/02,Fdi,5,Fd,,,FALSE,SBPS,NA
SBPSxc,SBPSxc/02a,Fdi,5,Fd,,,FALSE,SBPS,NA
SBPSxc,SBPSxc/02b,Fdi,5,Fd,,,FALSE,SBPS,NA
SBPSxc,SBPSxc/02c,Fdi,5,Fd,,,FALSE,SBPS,NA
SBPSxc,SBPSxc/05,Hw,1,Hw,,,FALSE,SBPS,imputed
SBSdh1,SBSdh1/06,Ac,3,Ac,,,FALSE,SBS,imputed
SBSdh1,SBSdh1/04,At,4,At,,,FALSE,SBS,imputed
SBSdh1,SBSdh1/04,Bl,2,Bl,,,FALSE,SBS,imputed
SBSdh1,SBSdh1/04,Ep,3,Ep,,,FALSE,SBS,imputed
SBSdh1,SBSdh1/01,Lw,2,Lw,,,TRUE,SBS,NA
SBSdh1,SBSdh1/03,Lw,3,Lw,,,TRUE,SBS,NA
SBSdh2,SBSdh2/07,Act,2,Ac,,,FALSE,SBS,NA
SBSdh2,SBSdh2/01,At,3,At,,,FALSE,SBS,NA
SBSdh2,SBSdh2/05,At,3,At,,,FALSE,SBS,NA
SBSdh2,SBSdh2/06,At,2,At,,,FALSE,SBS,NA
SBSdh2,SBSdh2/07,At,2,At,,,FALSE,SBS,NA
SBSdh2,SBSdh2/01,Bl,2,Bl,,,FALSE,SBS,NA
SBSdh2,SBSdh2/06,Bl,2,Bl,,,FALSE,SBS,NA
SBSdh2,SBSdh2/07,Bl,2,Bl,,,FALSE,SBS,NA
SBSdh2,SBSdh2/01,Ep,3,Ep,,,FALSE,SBS,NA
SBSdh2,SBSdh2/06,Ep,3,Ep,,,FALSE,SBS,NA
SBSdh2,SBSdh2/07,Ep,3,Ep,,,FALSE,SBS,NA
SBSdh2,SBSdh2/01,Fdi,3,Fd,,,FALSE,SBS,NA
SBSdh2,SBSdh2/03,Fdi,3,Fd,,,FALSE,SBS,NA
SBSdh2,SBSdh2/04,Fdi,3,Fd,,,FALSE,SBS,NA
SBSdh2,SBSdh2/06,Fdi,3,Fd,,,FALSE,SBS,NA
SBSdh2,SBSdh2/07,Fdi,5,Fd,,,FALSE,SBS,NA
SBSdh2,SBSdh2/01,Pli,1,Pl,,,FALSE,SBS,NA
SBSdh2,SBSdh2/02,Pli,2,Pl,,,FALSE,SBS,NA
SBSdh2,SBSdh2/03,Pli,1,Pl,,,FALSE,SBS,NA
SBSdh2,SBSdh2/04,Pli,1,Pl,,,FALSE,SBS,NA
SBSdh2,SBSdh2/05,Pli,1,Pl,,,FALSE,SBS,NA
SBSdh2,SBSdh2/06,Pli,1,Pl,,,FALSE,SBS,NA
SBSdh2,SBSdh2/07,Pli,3,Pl,,,FALSE,SBS,NA
SBSdh2,SBSdh2/08,Pli,3,Pl,,,FALSE,SBS,NA
SBSdh2,SBSdh2/03,Pw,3,Pw,,,FALSE,SBS,NA
SBSdh2,SBSdh2/01,Sb,2,Sb,,,FALSE,SBS,imputed
SBSdh2,SBSdh2/06,Sb,2,Sb,,,FALSE,SBS,imputed
SBSdh2,SBSdh2/05,Sb,3,Sb,,,FALSE,SBS,NA
SBSdh2,SBSdh2/08,Sb,1,Sb,,,FALSE,SBS,NA
SBSdh2,SBSdh2/01,Sxw,1,Sx,,,FALSE,SBS,NA
SBSdh2,SBSdh2/02,Sxw,3,Sx,,,FALSE,SBS,NA
SBSdh2,SBSdh2/04,Sxw,2,Sx,,,FALSE,SBS,NA
SBSdh2,SBSdh2/05,Sxw,3,Sx,,,FALSE,SBS,NA
SBSdh2,SBSdh2/06,Sxw,1,Sx,,,FALSE,SBS,NA
SBSdh2,SBSdh2/07,Sxw,1,Sx,,,FALSE,SBS,NA
SBSdh2,SBSdh2/08,Sxw,1,Sx,,,FALSE,SBS,NA
SBSdk,SBSdk/08a,Act,1,Ac,,,FALSE,SBS,NA
SBSdk,SBSdk/08b,Act,1,Ac,,,FALSE,SBS,NA
SBSdk,SBSdk/08a,At,3,At,,,FALSE,SBS,NA
SBSdk,SBSdk/08b,At,3,At,,,FALSE,SBS,NA
SBSdk,SBSdk/04,Bl,2,Bl,,,FALSE,SBS,imputed
SBSdk,SBSdk/08a,Ep,3,Ep,,,FALSE,SBS,NA
SBSdk,SBSdk/08b,Ep,3,Ep,,,FALSE,SBS,NA
SBSdk,SBSdk/01,Lw,2,Lw,,,TRUE,SBS,NA
SBSdk,SBSdk/01a,Lw,2,Lw,,,TRUE,SBS,NA
SBSdk,SBSdk/01b,Lw,2,Lw,,,TRUE,SBS,NA
SBSdk,SBSdk/03,Lw,2,Lw,,,TRUE,SBS,NA
SBSdk,SBSdk/04,Lw,2,Lw,,,TRUE,SBS,NA
SBSdk,SBSdk/05,Lw,2,Lw,,,TRUE,SBS,NA
SBSdk,SBSdk/06,Lw,2,Lw,,,TRUE,SBS,NA
SBSdk,SBSdk/08a,Pli,2,Pl,,,FALSE,SBS,NA
SBSdk,SBSdk/08b,Pli,2,Pl,,,FALSE,SBS,NA
SBSdk,SBSdk/08a,Sxw,1,Sx,,,FALSE,SBS,NA
SBSdk,SBSdk/08b,Sxw,1,Sx,,,FALSE,SBS,NA
SBSdw1,SBSdw1/05,Bl,2,Bl,,,FALSE,SBS,imputed
SBSdw2,SBSdw2/01,Lw,2,Lw,,,TRUE,SBS,NA
SBSdw2,SBSdw2/06,Lw,2,Lw,,,TRUE,SBS,NA
SBSdw2,SBSdw2/08,Lw,3,Lw,,,TRUE,SBS,NA
SBSdw3,SBSdw3/02,At,4,At,,,FALSE,SBS,imputed
SBSdw3,SBSdw3/03,Bl,3,Bl,,,FALSE,SBS,imputed
SBSdw3,SBSdw3/01,Bl,2,Bl,,,FALSE,SBS,imputed
SBSdw3,SBSdw3/02,Ep,3,Ep,,,FALSE,SBS,imputed
SBSdw3,SBSdw3/07,Fdi,3,Fd,,,FALSE,SBS,imputed
SBSdw3,SBSdw3/05,Fdi,1,Fd,,,FALSE,SBS,imputed
SBSdw3,SBSdw3/10,Lt,3,Lt,,,FALSE,SBS,NA
SBSdw3,SBSdw3/01,Lw,2,Lw,,,TRUE,SBS,NA
SBSdw3,SBSdw3/04,Lw,2,Lw,,,TRUE,SBS,NA
SBSdw3,SBSdw3/06,Lw,3,Lw,,,TRUE,SBS,NA
SBSdw3,SBSdw3/07,Lw,3,Lw,,,TRUE,SBS,NA
SBSmc2,SBSmc2/01,Ac,3,Ac,,,FALSE,SBS,imputed
SBSmc2,SBSmc2/08,At,3,At,,,FALSE,SBS,NA
SBSmc2,SBSmc2/04,Bl,2,Bl,,,FALSE,SBS,NA
SBSmc2,SBSmc2/11,Bl,2,Bl,,,FALSE,SBS,NA
SBSmc2,SBSmc2/06,Hw,3,Hw,,,FALSE,SBS,imputed
SBSmc2,SBSmc2/05,Hw,3,Hw,,,FALSE,SBS,imputed
SBSmc2,SBSmc2/04,Pli,1,Pl,,,FALSE,SBS,NA
SBSmc2,SBSmc2/11,Pli,2,Pl,,,FALSE,SBS,NA
SBSmc2,SBSmc2/04,Sxw,1,Sx,,,FALSE,SBS,NA
SBSmc2,SBSmc2/11,Sxw,1,Sx,,,FALSE,SBS,NA
SBSmc3,SBSmc3/02,At,3,At,,,FALSE,SBS,imputed
SBSmc3,SBSmc3/03,Bl,3,Bl,,,FALSE,SBS,imputed
SBSmc3,SBSmc3/05,Bl,3,Bl,,,FALSE,SBS,imputed
SBSmh,SBSmh/01,Lw,2,Lw,,,TRUE,SBS,NA
SBSmh,SBSmh/05,Lw,2,Lw,,,TRUE,SBS,NA
SBSmh,SBSmh/06,Lw,2,Lw,,,TRUE,SBS,NA
SBSmk1,SBSmk1/02,Bl,2,Bl,,,FALSE,SBS,imputed
SBSmk1,SBSmk1/06,Ep,3,Ep,,,FALSE,SBS,imputed
SBSmk1,SBSmk1/01,Lw,3,Lw,,,TRUE,SBS,NA
SBSmk1,SBSmk1/04,Lw,3,Lw,,,TRUE,SBS,NA
SBSmk1,SBSmk1/05,Lw,3,Lw,,,TRUE,SBS,NA
SBSmk1,SBSmk1/07,Lw,3,Lw,,,TRUE,SBS,NA
SBSmk2,SBSmk2/01,Sb,3,Sb,,,FALSE,SBS,imputed
SBSmm,SBSmm/08,Bl,2,Bl,,,FALSE,SBS,NA
SBSun,SBSun/h,Bl,1,Bl,,,FALSE,SBS,NA
SBSun,SBSun/m,Bl,1,Bl,,,FALSE,SBS,NA
SBSun,SBSun/x,Bl,1,Bl,,,FALSE,SBS,NA
SBSvk,SBSvk/04,Cw,4,Cw,,,FALSE,SBS,imputed
SBSvk,SBSvk/04,Hw,4,Hw,,,FALSE,SBS,imputed
SBSwk1,SBSwk1/05,Ac,3,Ac,,,FALSE,SBS,imputed
SBSwk1,SBSwk1/10,Act,3,Ac,,,FALSE,SBS,NA
SBSwk1,SBSwk1/12,At,3,At,,,FALSE,SBS,NA
SBSwk1,SBSwk1/10,Bl,2,Bl,,,FALSE,SBS,NA
SBSwk1,SBSwk1/06,Fdi,3,Fd,,,FALSE,SBS,imputed
SBSwk1,SBSwk1/05,Hw,2,Hw,,,FALSE,SBS,imputed
SBSwk1,SBSwk1/10,Pli,2,Pl,,,FALSE,SBS,NA
SBSwk1,SBSwk1/12,Pli,2,Pl,,,FALSE,SBS,NA
SBSwk1,SBSwk1/12,Sb,3,Sb,,,FALSE,SBS,NA
SBSwk1,SBSwk1/10,Sxw,1,Sx,,,FALSE,SBS,NA
SBSwk1,SBSwk1/12,Sxw,3,Sx,,,FALSE,SBS,NA
SBSwk2,SBSwk2/06,Ep,2,Ep,,,FALSE,SBS,imputed
SBSwk2,SBSwk2/01,Sb,3,Sb,,,FALSE,SBS,imputed
SBSwk3,SBSwk3/02,Fdi,2,Fd,,,FALSE,SBS,imputed
SBSwk3,SBSwk3/01,Lw,3,Lw,,,TRUE,SBS,NA
SBSwk3,SBSwk3/04,Lw,3,Lw,,,TRUE,SBS,NA
SBSwk3,SBSwk3/06,Lw,3,Lw,,,TRUE,SBS,NA
SBSwk3,SBSwk3/06,Sb,1,Sb,,,FALSE,SBS,imputed
SWBmk,SWBmk/03,Bl,2,Bl,,,FALSE,SWB,imputed
SWBmk,SWBmk/05,Bl,3,Bl,,,FALSE,SWB,imputed
SWBmk,SWBmk/04,Bl,3,Bl,,,FALSE,SWB,imputed
SWBmk,SWBmk/01,Sb,3,Sb,,,FALSE,SWB,imputed
SWBmk,SWBmk/03,Sb,2,Sb,,,FALSE,SWB,imputed
SWBun,SWBun/h,Acb,3,Ac,,,FALSE,SWB,NA
SWBun,SWBun/m,At,3,At,,,FALSE,SWB,NA
SWBun,SWBun/x,At,3,At,,,FALSE,SWB,NA
SWBun,SWBun/h,Bl,3,Bl,,,FALSE,SWB,NA
SWBun,SWBun/m,Bl,2,Bl,,,FALSE,SWB,NA
SWBun,SWBun/m,Pli,3,Pl,,,FALSE,SWB,NA
SWBun,SWBun/x,Pli,3,Pl,,,FALSE,SWB,NA
SWBun,SWBun/h,Sb,3,Sb,,,FALSE,SWB,NA
SWBun,SWBun/m,Sb,3,Sb,,,FALSE,SWB,NA
SWBun,SWBun/h,Sw,2,Sx,,,FALSE,SWB,NA
SWBun,SWBun/m,Sw,2,Sx,,,FALSE,SWB,NA
SWBun,SWBun/x,Sw,3,Sx,,,FALSE,SWB,NA
SWBvk,SWBvk/h,Sw,3,Sx,,,FALSE,SWB,NA
SWBvk,SWBvk/m,Sw,2,Sx,,,FALSE,SWB,NA
SWBvk,SWBvk/x,Sw,2,Sx,,,FALSE,SWB,NA
